,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,province_id,variety_numerical,vintage,lat,lon,total_fires,sum_fire_size,total_fires_current,sum_fire_size_current,norm_vintage,norm_variety_numerical,norm_price,norm_points,norm_total_fires,norm_sum_fire_size,norm_total_fires_current,norm_sum_fire_size_current,mean_temp,mean_rain,norm_temp,norm_rain
3286,3286,US,"Plenty of oak right out in front gives it a bountiful bouquet of smoke, toast, charcoal, etc. Underneath waits a nice core of black-cherry and cassis fruit, balanced with decent acids, but overall the wine seems lightweight for a reserve. It’s definitely ready to drink right now.",Reserve,88,30,California,Napa Valley,Napa,Paul Gregutt,@paulgwine ,Fetzer 1996 Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Fetzer,7,80,1996,38.2971367,-122.2855293,0,0,0,0,0.002480159,0.113960114,0.012419275,0.080808081,0,0,0,0,62.64864388,30.02233427,0.26474261,0.267340365
3287,3287,US,"Ripe fruit, augmented with a little earthiness, some barnyard scents, and then layers of dark spice and smoke.",Barrel Select,88,15,California,North Coast,North Coast,Paul Gregutt,@paulgwine ,Fetzer 1997 Barrel Select Cabernet Sauvignon (North Coast),Cabernet Sauvignon,Fetzer,7,80,1997,38.628683,-92.5659635,0,0,0,0,0.00297619,0.113960114,0.00496771,0.080808081,0,0,0,0,55.53872267,62.28086527,0.153163541,0.616742027
3288,3288,US,"This blend of 35% Chardonnay, 35% Pinot Blanc and 30% Pinot Gris from La Encantada Vineyard is a stunner, starting with its crystalline brilliance in the glass. Lime blossom, pomelo, baking soda and lanolin aromas lead into a grippy palate of green apple, chalk and wet cement. Extremely tense and compelling.",Fonte,93,36,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Barden 2015 Fonte White (Sta. Rita Hills),White Blend,Barden,7,690,2015,40.1251334,-122.2015529,120,766.05,107,70862.18,0.011904762,0.982905983,0.015399901,0.131313131,0.267857143,0.002999291,0.238839286,0.27744438,60.2202936,12.20621077,0.226633459,0.074368678
3290,3290,US,"Sourced from the producer's Stanly Ranch Estate Vineyard and Hyde Vineyard, both in Carneros, this is a stunning effort. Its baked pear fruit provides hefty body and texture, while honeysuckle and apple blossom notes and a squeeze of lemon-like acidity keep it balanced and fresh.",Silhouette,93,65,California,Napa Valley,Napa,Virginie Boone,@vboone,Merryvale 2014 Silhouette Chardonnay (Napa Valley),Chardonnay,Merryvale,7,125,2014,38.2971367,-122.2855293,247,1453.08,136,651.07,0.01140873,0.178062678,0.029806259,0.131313131,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
3291,3291,US,"Another beauty from this producer and this appellation, Hughes is about granite-like minerality and rocky dust—a big-boned powerhouse from a powerful vintage that boasts generous spiced plum, cola, clove and black pepper flavors.",Hughes,93,120,California,Howell Mountain,Napa,Virginie Boone,@vboone,Sbragia 2013 Hughes Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,Sbragia,7,80,2013,38,-121.4,59,472.82,255,1295.61,0.010912698,0.113960114,0.057128664,0.131313131,0.131696429,0.001851217,0.569196429,0.00507266,61.33888746,5.535779392,0.244188036,0.002119269
3302,3302,US,"Soft and supple in lemon and melon, this 100% varietal white was given time in both stainless steel and neutral oak, the combination rewarding in a rounded, approachable mouthfeel that's both creamy and ripe. Stone fruit makes an appearance, before the wine finishes lean and tart.",Symphony No 9,88,28,California,Napa Valley,Napa,Virginie Boone,@vboone,Silver Trident 2014 Symphony No 9 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Silver Trident,7,514,2014,38.2971367,-122.2855293,247,1453.08,136,651.07,0.01140873,0.732193732,0.011425733,0.080808081,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
3307,3307,US,"There is a very juicy nose to this bottling, with dark plum, berry and the slightest hint of baking spice. Red cherry and cranberry flavors pop on the palate, alongside decent helping of clove-like spice, but it's the stony grip that takes this one to the next level.",Single Vineyard Rose of,88,36,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Le Mistral 2016 Single Vineyard Rose of Grenache (Monterey County),Grenache,Le Mistral,7,222,2016,35.39813445,-120.6136668,109,2711.55,0,0,0.012400794,0.316239316,0.015399901,0.080808081,0.243303571,0.010616443,0,0,59.01039205,28.72754396,0.20764595,0.253316109
3311,3311,US,"Bright aromas of orange blossom, night jasmine and gardenia are juxtaposed by a more mineral-driven backbone of wet cement. It's fairly light on its feet, with touches of sweetness, but more sprightly in tone, with fresh acidity and grippy texture taking it far beyond your grandma's Orange Muscat.",Margaret's Vineyard,88,16,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Robert Hall 2016 Margaret's Vineyard Orange Muscat (Paso Robles),Orange Muscat,Robert Hall,7,398,2016,37.050096,-121.9905908,150,863.38,0,0,0.012400794,0.566951567,0.005464481,0.080808081,0.334821429,0.003380364,0,0,59.01039205,28.72754396,0.20764595,0.253316109
3312,3312,US,"Peppery herbs lead the nose on this bottling, with sagebrush, bay leaf and rust giving depth to the light cranberry and raspberry fruit. The palate is earthy with juniper and turned-loam flavors, plus more bay leaf, iron cranberry and some rhubarb.",Delfina's Vineyard,91,45,California,Arroyo Seco,Central Coast,Matt Kettmann,@mattkettmann,Blair 2013 Delfina's Vineyard Pinot Noir (Arroyo Seco),Pinot Noir,Blair,7,440,2013,37.6820583,-121.7680531,59,472.82,255,1295.61,0.010912698,0.626780627,0.01987084,0.111111111,0.131696429,0.001851217,0.569196429,0.00507266,58.68572163,5.340117779,0.202550757,0
3316,3316,US,"This full and smoothly soft wine blended with 10% Petite Sirah, 7% Malbec and 3% Petit Verdot is aged in American oak, a quarter of it new. It pleases in bright red currant, cassis and wisps of blackberry, both approachable and sophisticated. Velvety black licorice meets smoky campfire on the finish.",Allomi,91,32,California,Napa Valley,Napa,Virginie Boone,@vboone,Hess Collection 2014 Allomi Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hess Collection,7,80,2014,38.2971367,-122.2855293,247,1453.08,136,651.07,0.01140873,0.113960114,0.013412817,0.111111111,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
3317,3317,US,"An herbal undertone lurks beneath richer, layered concentrations of big tannin and toasty oak in this 100% varietal wine. Meaty and bold, it highlights the variety's ability to be extracted, fruity and nuanced in dried herb, cedar, graphite and sage.",Bartolucci Vineyard,91,100,California,St. Helena,Napa,Virginie Boone,@vboone,Honig 2013 Bartolucci Vineyard Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Honig,7,80,2013,35.3540209,-120.3757163,111,338.27,134,968.81,0.010912698,0.113960114,0.047193244,0.111111111,0.247767857,0.001324417,0.299107143,0.00379315,61.33888746,5.535779392,0.244188036,0.002119269
3319,3319,US,"Light but juicy aromas of white grapes, sandalwood and cinnamon show on the nose of this bottling by Irvine-raised, Cal Poly-educated, Paso Robles-residing Ryan Render. There is a flinty touch to the palate, with rounded green pear, baked apple and nectarine fruit, though the savory sea-salt touch is what makes this wine shine.",Baja-Ha,91,30,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Rendarrio Vineyards 2014 Baja-Ha Chardonnay (Santa Lucia Highlands),Chardonnay,Rendarrio Vineyards,7,125,2014,38.82549575,-121.1877121,305,1050.16,196,333.73,0.01140873,0.178062678,0.012419275,0.111111111,0.680803571,0.004111657,0.4375,0.001306642,61.06730251,23.08472065,0.239925936,0.192197026
3324,3324,US,"Though this bottling saw no malolactic fermentation or oak, the aromas are well rounded, with smoked lemon and kiwi notes. The palate offers lemon curd and apple-sauce flavors, with hints of smokiness, even without the oak.",Pure,87,20,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Clos La Chance 2014 Pure Chardonnay (Monterey County),Chardonnay,Clos La Chance,7,125,2014,35.39813445,-120.6136668,134,968.81,82,719.08,0.01140873,0.178062678,0.007451565,0.070707071,0.299107143,0.00379315,0.183035714,0.00281539,61.06730251,23.08472065,0.239925936,0.192197026
3328,3328,US,"From the Elyse Winery family, this blends a majority of Cabernet Sauvignon with Merlot, Cabernet Franc, Malbec, Petit Verdot and Carmenere, all from a vineyard next door to its winery that it planted to these varieties. An intrigue of orange blossom and jasmine leads to soft, velvety waves of black currant, savory dried herb and juicy acidity.",Mon Chou Camusi Vineyard,90,55,California,Napa Valley,Napa,Virginie Boone,@vboone,Jacob Franklin 2012 Mon Chou Camusi Vineyard Red (Napa Valley),Red Blend,Jacob Franklin,7,473,2012,38.2971367,-122.2855293,202,1756.38,122,1339.78,0.010416667,0.673789174,0.024838549,0.101010101,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
3338,3338,US,"From the site made famous by Merry Edwards along the appellation's Laguna Ridge, this wine envelops dark cherry, strawberry and herb flavors along a brooding, softly velvet and voluptuously body, weighted slightly in toasted oak and firm tannin.",Klopp Ranch,88,55,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Honor Winery 2014 Klopp Ranch Pinot Noir (Russian River Valley),Pinot Noir,Honor Winery,7,440,2014,38.7076812,-122.0480266,247,1453.08,136,651.07,0.01140873,0.626780627,0.024838549,0.080808081,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
3341,3341,US,"This wine has intense and complex flavors while keeping a graceful texture and great balance between acidity, body and tannins. Aromas suggest raspberries and strawberries with hints of pine forest and earth, while the flavors are vivid and bright.",Lot 15,91,19,California,North Coast,North Coast,Jim Gordon,@gordone_cellars,Tangley Oaks 2013 Lot 15 Pinot Noir (North Coast),Pinot Noir,Tangley Oaks,7,440,2013,38.628683,-92.5659635,29,166.6,57,697.9,0.010912698,0.626780627,0.006954794,0.111111111,0.064732143,0.000652284,0.127232143,0.002732465,54.51052139,25.99719168,0.137027533,0.223742859
3355,3355,US,"Airy and creamy aromas of sliced pluot, Asian pear, fresh orange rind and a touch of wet bread make for a compelling and zesty bubbly. The sip starts with a citrusy tang, continues with riper flashes of nectarine on the midpalate and shows a yeasty wash throughout. There's serious textural grip to the palate.",Brut Cuvée,91,65,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Presqu'ile 2012 Brut Cuvée Sparkling (Santa Maria Valley),Sparkling Blend,Presqu'ile,7,553,2012,37.3923372,-121.4896682,325,2249.39,59,472.82,0.010416667,0.787749288,0.029806259,0.111111111,0.725446429,0.008806963,0.131696429,0.001851217,58.28696848,27.13999537,0.196292951,0.236120903
3357,3357,US,"Greg Brewer goes for full restraint on this bottling, which offers extremely tight aromas of citrus and wet rocks, only barely revealing that it's a Chardonnay. The flavors are similarly restrained, with lemongrass and guava barely peeking out. Yet the texture is sublime and tightly wound, lifted by a fresh acidity.",Santos Road,91,48,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Diatom 2016 Santos Road Chardonnay (Sta. Rita Hills),Chardonnay,Diatom,7,125,2016,40.1251334,-122.2015529,107,70862.18,0,0,0.012400794,0.178062678,0.021361153,0.111111111,0.238839286,0.27744438,0,0,59.01039205,28.72754396,0.20764595,0.253316109
3366,3366,US,"Black currant, lavender, black pepper, soy and graphite show on the nose of this bottling by Zac Wasserman, an assistant to Joey Tensley. There is a flash of lavender at the tip of the sip, and then the darkness descends, with charred meats and blackened berries cut by a strong acidity. It still needs time to develop, but these wines disappear fast, so stock up.",Watch Hill,93,38,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Frequency 2015 Watch Hill Syrah (Santa Barbara County),Syrah,Frequency,7,560,2015,36.6974604,-121.405214,146,95.26,150,863.38,0.011904762,0.797720798,0.016393443,0.131313131,0.325892857,0.000372968,0.334821429,0.003380364,60.2202936,12.20621077,0.226633459,0.074368678
3370,3370,US,"This is a bright, fresh and juicy version of the variety from a mountainous and indeed rocky appellation. A touch of leather rides over the proceedings, which consist mostly of red cherry, raspberry and cinnamon.",Branham Vineyard,88,30,California,Rockpile,Sonoma,Virginie Boone,@vboone,Hobo 2013 Branham Vineyard Zinfandel (Rockpile),Zinfandel,Hobo,7,702,2013,38.3229698,-122.5749837,122,1339.78,247,1453.08,0.010912698,1,0.012419275,0.080808081,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
3376,3376,US,"A robust, full-bodied expression of earth and forest mark this well-made wine, a touch of spearmint surrounding red and black cherry.",Ravishing Raven,88,30,California,Napa Valley,Napa,Virginie Boone,@vboone,Davis Estates 2013 Ravishing Raven Pinot Noir (Napa Valley),Pinot Noir,Davis Estates,7,440,2013,38.2971367,-122.2855293,122,1339.78,247,1453.08,0.010912698,0.626780627,0.012419275,0.080808081,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
3378,3378,US,"This is a stiff, tannic wine with wood smoke and tart cherry flavors and a firm, mouth-puckering texture that persists on the finish. It leads with a lush blackberry jam aroma but then closes in and tightens up.",Father's Watch,86,35,California,North Coast,North Coast,Jim Gordon,@gordone_cellars,Kivelstadt Cellars 2014 Father's Watch Red (North Coast),Rhône-style Red Blend,Kivelstadt Cellars,7,475,2014,38.628683,-92.5659635,57,697.9,40,30,0.01140873,0.676638177,0.01490313,0.060606061,0.127232143,0.002732465,0.089285714,0.000117458,57.19832053,67.79137348,0.179208328,0.676427966
3384,3384,US,"A bit thin on the nose, this has buttery apple juice aromas. The acidity is a bit off, both tart and mixed with vanilla creaminess, and the flavors are slight with apple candy and tart lemon.",Highlands Bench,85,25,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,J. Lohr 2012 Highlands Bench Chardonnay (Santa Lucia Highlands),Chardonnay,J. Lohr,7,125,2012,38.82549575,-121.1877121,328,530.67,164,608.69,0.010416667,0.178062678,0.00993542,0.050505051,0.732142857,0.002077715,0.366071429,0.002383184,58.28696848,27.13999537,0.196292951,0.236120903
3391,3391,US,"Baked plum, smoked pork, red currant and fresh oregano show on the clean nose of this blend of 53% Grenache, 31% Syrah and 16% Mourvèdre. Baked strawberry, boysenberry and red currant show on the palate at first, but it quickly evolves into dried flowers and extra spicy vanilla, all framed by a tarry tension and biting acidity.",Match,93,46,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Dilecta 2013 Match G-S-M (Paso Robles),G-S-M,Dilecta,7,192,2013,37.050096,-121.9905908,171,324.67,224,614.91,0.010912698,0.273504274,0.020367611,0.131313131,0.381696429,0.00127117,0.5,0.002407537,58.68572163,5.340117779,0.202550757,0
3394,3394,US,"Very fresh and inviting aromas of blueberry, plum, rich rose petal and vanilla bean show on the nose of this blend of 65% Grenache, 30% Mourvèdre and 5% Tannat. Once sipped, mulberry, vanilla and red cherry mesh with lavish clove and baking spice, creating an elegant and layered wine.",Cassidy,93,38,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Seven Oxen 2013 Cassidy Red (Paso Robles),Rhône-style Red Blend,Seven Oxen,7,475,2013,37.050096,-121.9905908,171,324.67,224,614.91,0.010912698,0.676638177,0.016393443,0.131313131,0.381696429,0.00127117,0.5,0.002407537,58.68572163,5.340117779,0.202550757,0
3398,3398,US,"Light red cherry, dried sage, black tea and thyme show on the nose of this bottling from the iconic facility in the heart of its namesake valley. There is a lot of action on the palate, where tart cherry and plum skin flavors meet with dried mint and earthy shrub elements.",Reserve,88,45,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Edna Valley Vineyard 2013 Reserve Pinot Noir (Santa Lucia Highlands),Pinot Noir,Edna Valley Vineyard,7,440,2013,38.82549575,-121.1877121,164,608.69,305,1050.16,0.010912698,0.626780627,0.01987084,0.080808081,0.366071429,0.002383184,0.680803571,0.004111657,58.68572163,5.340117779,0.202550757,0
3400,3400,US,"Very mellow and mature tasting, this full-bodied wine leaves no rough edges or elbows sticking out, so sipping it is a pleasure. Aromas are savory, herbaceous and lightly earthy rather than fruity, and the flavors follow the same path.",Old Vine,86,28,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Iron Hub 2013 Old Vine Zinfandel (Amador County),Zinfandel,Iron Hub,7,702,2013,36.6248089,-121.1177379,64,260.4,67,524.44,0.010912698,1,0.011425733,0.060606061,0.142857143,0.001019536,0.149553571,0.002053323,50.06185911,13.0004568,0.067212751,0.082971391
3401,3401,US,"Comprised 100% of this rare variety, this wine was given time to ferment and age in French oak, half of it new. Ashy red fruit meets a mild structure and considerable tannic grip; only a tiny amount was made.",Moonlight Sonata,85,75,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Cerridwen 2012 Moonlight Sonata Abouriou (Russian River Valley),Abouriou,Cerridwen,7,0,2012,38.7076812,-122.0480266,202,1756.38,122,1339.78,0.010416667,0,0.034773969,0.050505051,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
3406,3406,US,"This wine is full of lovely aromas and flavors, but something unique about its grippy texture makes it soar. It begins with fresh, mineral-laced scents of Asian pear, yellow-grapefruit pith, crisp yellow apple and chalk. Then comes a palate full of yellow apple skins, lemon wedge and the slightest hint of grass, all served atop energetic, mouthwatering acidity.",Limited Selection,93,19,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Gainey 2014 Limited Selection Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Gainey,7,514,2014,35.2827525,-120.6596156,134,968.81,82,719.08,0.01140873,0.732193732,0.006954794,0.131313131,0.299107143,0.00379315,0.183035714,0.00281539,61.06730251,23.08472065,0.239925936,0.192197026
3409,3409,US,"A deep gold-orange color and floral aromas lead to rich, broad peach and apricot flavors that are moderately sweet and nicely concentrated. Lighter than some late-harvest wines, it has more vivid fruit and better balance than others.",Solstice,88,34,California,El Dorado,Sierra Foothills,Jim Gordon,@gordone_cellars,2Plank 2013 Solstice Viognier (El Dorado),Viognier,2Plank,7,673,2013,41.209752,-122.2716101,75,171.32,128,152.46,0.010912698,0.958689459,0.014406359,0.080808081,0.167410714,0.000670764,0.285714286,0.000596922,50.06185911,13.0004568,0.067212751,0.082971391
3410,3410,US,"This blend of 46% Sauvignon Blanc, 39% Sémillon and 15% Viognier pleases in a light-bodied frame. Lychee meets lemon, lime and a lengthy complexity of wet stone on the finish.",Baby Blue Blanc,88,24,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Blue Rock 2015 Baby Blue Blanc Sauvignon Blanc-Semillon (Sonoma Coast),Sauvignon Blanc-Semillon,Blue Rock,7,519,2015,38.29331315,-122.4693859,136,651.07,166,8670.52,0.011904762,0.739316239,0.009438649,0.080808081,0.303571429,0.002549113,0.370535714,0.033947404,62.60191906,10.18478511,0.264009338,0.052474021
3411,3411,US,"This medium-bodied, nicely firm and approachable red shows cherry, cassis, tobacco and black olive along a juicy core of grippy texture.",District Collection,88,95,California,Calistoga,Napa,Virginie Boone,@vboone,Raymond 2013 District Collection Cabernet Sauvignon (Calistoga),Cabernet Sauvignon,Raymond,7,80,2013,38.395445,-122.3601726,122,1339.78,247,1453.08,0.010912698,0.113960114,0.044709389,0.080808081,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
3415,3415,US,"This blend of 39% Petite Sirah, 35% Zinfandel, 19% Cabernet Sauvignon and 7% Cabernet Franc spent two years in barrel, allowing the flavors to mesh. Juicy acidity marks a soft, approachable palate of sugarplum and kirsch, sure to please a crowd with its full, plush texture.",Proprietary,90,45,California,Napa Valley,Napa,Virginie Boone,@vboone,29 & Oak Wines 2012 Proprietary Red (Napa Valley),Red Blend,29 & Oak Wines,7,473,2012,38.2971367,-122.2855293,202,1756.38,122,1339.78,0.010416667,0.673789174,0.01987084,0.101010101,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
3416,3416,US,"This wine combines 38% Cabernet Sauvignon with 35% Merlot, 9% Petit Verdot and 1% Cabernet Franc, with fruit from Stagecoach and Alta vineyards contributing to the mix. Dusty tannin and a weight of leather saddle permeate the nose and palate, with graphite puncturing through the soft texture and finish.",Quatreaux,90,54,California,Napa Valley,Napa,Virginie Boone,@vboone,Alta 2013 Quatreaux Red (Napa Valley),Bordeaux-style Red Blend,Alta,7,62,2013,38.2971367,-122.2855293,122,1339.78,247,1453.08,0.010912698,0.088319088,0.024341778,0.101010101,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
3423,3423,US,"This is an effusively fruity wine blended from three coastal counties, deep in color and jammy in aroma. Ripe and generous in flavor, it features black cherry and boysenberry, moderate tannins and a medium to full body.",Three County,87,25,California,Central Coast,Central Coast,Jim Gordon,@gordone_cellars,Reata 2013 Three County Pinot Noir (Central Coast),Pinot Noir,Reata,7,440,2013,38.4898675,-122.3218414,122,1339.78,247,1453.08,0.010912698,0.626780627,0.00993542,0.070707071,0.272321429,0.005245597,0.551339286,0.005689197,58.68572163,5.340117779,0.202550757,0
3425,3425,US,"This curious blend of 61% Riesling and 39% Sauvignon Blanc manages to succeed, with lime rinds, limestone and wafts of gasoline intriguing the nose. There's not much acidity on the palate, but it does offer a chalky grip along with limeade flavors.",Artisan,87,18,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Skyline Wines 2013 Artisan White (Central Coast),White Blend,Skyline Wines,7,690,2013,38.4898675,-122.3218414,122,1339.78,247,1453.08,0.010912698,0.982905983,0.006458023,0.070707071,0.272321429,0.005245597,0.551339286,0.005689197,58.68572163,5.340117779,0.202550757,0
3426,3426,US,"Intensely concentrated, this wine offers minerally petrol and hazelnut, particularly on the nose. A salinity marks it on the medium-bodied palate, giving it an intriguing edge before finishing in a squeeze of lemon.",Hoot Owl Creek Vineyard,87,30,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Hawley 2013 Hoot Owl Creek Vineyard Chardonnay (Alexander Valley),Chardonnay,Hawley,7,125,2013,38.1838069,-122.5913723,122,1339.78,247,1453.08,0.010912698,0.178062678,0.012419275,0.070707071,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
3429,3429,US,"This powerful blend of 23% Malbec, 20% Carmenere, 20% Cabernet Franc, 16% Cabernet Sauvignon, 14% Merlot and 7% Petite Verdot delivers layered aromas of olallieberry, grape candy, sage, anise and lava rocks. Purple fruits dominate the palate, with complexity provided by creosote and violets, along with ample tannins and acidity.",Reconciliation,92,75,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Dubost 2010 Reconciliation Red (Paso Robles),Red Blend,Dubost,7,473,2010,37.050096,-121.9905908,1,0.1,4,79.1,0.009424603,0.673789174,0.034773969,0.121212121,0.002232143,3.92E-07,0.008928571,0.000309698,57.22304307,34.50552725,0.17959631,0.31589915
3431,3431,US,"Santa Barbara-raised Steve Gerbac makes a winning white wine with aromas of scorched lemons, browned butter and vanilla, sliced down the middle with white rock minerality. Broad, oak-driven flavors at the tip of the palate quickly tighten into a line of lime zest acidity that lingers, with white pepper and chamomile spices emerging in the midpalate.",Reserve,92,32,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Rusack 2013 Reserve Chardonnay (Santa Maria Valley),Chardonnay,Rusack,7,125,2013,37.3923372,-121.4896682,59,472.82,255,1295.61,0.010912698,0.178062678,0.013412817,0.121212121,0.131696429,0.001851217,0.569196429,0.00507266,58.68572163,5.340117779,0.202550757,0
3433,3433,US,"Austria-trained, Santa Barbara County-based winemaker Graham Tatomer is causing a Riesling renaissance, thanks to wines like this with aromas of orange blossom, citrus rinds and hints of gasoline. With flavors of toasted nuts, lemon juice, tangerine pith and chalky grip, this is a great canvas for cellar aging to paint a remarkable wine. Drink 2018–2030.",Vandenberg,92,25,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Tatomer 2012 Vandenberg Riesling (Santa Barbara County),Riesling,Tatomer,7,479,2012,36.6974604,-121.405214,192,639.14,171,324.67,0.010416667,0.682336182,0.00993542,0.121212121,0.428571429,0.002502404,0.381696429,0.00127117,58.28696848,27.13999537,0.196292951,0.236120903
3442,3442,US,"This wine's nose and palate bring linzer torte, raspberry jam and charred meat to mind. Thick, big-boned and robust, it finishes on sweet vanilla.",McClain,86,40,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Wilson 2014 McClain Primitivo (Alexander Valley),Primitivo,Wilson,7,459,2014,38.1838069,-122.5913723,247,1453.08,136,651.07,0.01140873,0.653846154,0.017386985,0.060606061,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
3445,3445,US,"Dried herbs and coconut flakes provide an intriguing entry into this medium-bodied wine. Dotted with Asian spice and soy, the fruit is more savory than sweet.",Sangiacomo Roberts Road,88,50,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Bright Angel Wines 2014 Sangiacomo Roberts Road Pinot Noir (Sonoma Coast),Pinot Noir,Bright Angel Wines,7,440,2014,38.29331315,-122.4693859,247,1453.08,136,651.07,0.01140873,0.626780627,0.022354694,0.080808081,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
3446,3446,US,"Thick in chocolate and blackberry jam-like goodness, this is a smooth, lush dessert wine that just begs to be poured over vanilla ice cream, its mocha-like finish akin to having a flat white cup of coffee. Cabernet Sauvignon Brandy was added to up the alcohol to a Port-like wine.",Dessert Wine,90,58,California,Napa Valley,Napa,Virginie Boone,@vboone,Cairdean Estate 2011 Dessert Wine Zinfandel (Napa Valley),Zinfandel,Cairdean Estate,7,702,2011,38.2971367,-122.2855293,0,0,202,1756.38,0.009920635,1,0.026328862,0.101010101,0,0,0.450892857,0.006876697,59.75717447,18.04033828,0.21936553,0.137559833
3451,3451,US,"Robert Mondavi winemaker Genevieve Janssens makes this wine, a small-production solo project that's worth seeking. The 83% Cabernet Sauvignon is sourced from Hendry Ranch and the 17% Cabernet Franc from Detert East Vineyard, a stone's throw from To Kalon. Impressively concentrated and lengthy, within a wealth of power, it is nuanced in black cherry, leather saddle and crushed rock, with the scent of violet never far behind.",Limited Edition,96,155,California,Napa Valley,Napa,Virginie Boone,@vboone,Portfolio 2013 Limited Edition Red (Napa Valley),Bordeaux-style Red Blend,Portfolio,7,62,2013,38.2971367,-122.2855293,122,1339.78,247,1453.08,0.010912698,0.088319088,0.074515648,0.161616162,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
3453,3453,US,"This blend of Quinta del Mar and Drum Canyon vineyards makes for a very powerful and attention-demanding wine. Sultry aromas of roasted red cherry and caramelized berry meet with well-integrated clove and allspice on the potent nose. The palate explodes with ripe but acid-cut blackberry and raspberry syrup flavors, with thyme, star anise and more dark spices rounding out the power.",Matrix,95,65,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Aether Wine Company 2014 Matrix Pinot Noir (Santa Barbara County),Pinot Noir,Aether Wine Company,7,440,2014,36.6974604,-121.405214,224,614.91,146,95.26,0.01140873,0.626780627,0.029806259,0.151515152,0.5,0.002407537,0.325892857,0.000372968,61.06730251,23.08472065,0.239925936,0.192197026
3456,3456,US,"This wine opens in a curious mix of cucumber and mint, herbal and inviting in its unexpected charms. Tart cherry, raspberry and black tea contribute further flavor atop a light texture of still-developing concentration and ripe fruit.",Larson Vineyard,88,30,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Carol Shelton 2014 Larson Vineyard Pinot Noir (Carneros),Pinot Noir,Carol Shelton,7,440,2014,38.792,-122.570971,259,4961.87,146,4524.43,0.01140873,0.626780627,0.012419275,0.080808081,0.578125,0.019427048,0.325892857,0.017714353,63.7209222,19.5758996,0.281570338,0.154191951
