,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,province_id,variety_numerical,vintage,lat,lon,total_fires,sum_fire_size,total_fires_current,sum_fire_size_current,norm_vintage,norm_variety_numerical,norm_price,norm_points,norm_total_fires,norm_sum_fire_size,norm_total_fires_current,norm_sum_fire_size_current,mean_temp,mean_rain,norm_temp,norm_rain
1668,1668,US,"This wine is light in body, fruity and floral in flavor and smooth on the palate. Blended from seven varietals, it has peach and jasmine aromas, very generous fruit flavors that flirt with sweetness and a lush mouthfeel.",Crisp White Winemaker's Blend,86,13.0,California,California,California Other,Jim Gordon,@gordone_cellars,Seven Daughters 2015 Crisp White Winemaker's Blend White (California),White Blend,Seven Daughters,7,690,2015,32.9637838,-116.7706277,144,602.6200000000016,101,58.37000000000005,0.011904761904761904,0.9829059829059827,0.003974167908594138,0.060606060606060615,0.32142857142857145,0.0023594184105267518,0.2254464285714285,0.00022853415522625567,,,,
1674,1674,US,"Made from a slightly smaller percentage (81%) of estate fruit, with the intention of being approachable earlier, this wine has 19% blended in from Oakville Ranch, Knightsbridge and Young Inglewood, including 2% each of Malbec and Cabernet Franc. It jumps from the glass with yeasty black and red berry, a leathery, velvety mouthfeel and a fist of black pepper. Delicious now it should also age well, intense but bright in acidity.",Lyndenhurst Spottswoode Estate,93,75.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Spottswoode 2012 Lyndenhurst Spottswoode Estate Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Spottswoode,7,80,2012,38.2971367,-122.28552930000001,202,1756.3799999999967,122,1339.7799999999984,0.010416666666666666,0.11396011396011395,0.03477396920019872,0.13131313131313133,0.4508928571428572,0.006876697268396262,0.2723214285714285,0.005245596890338053,61.45320052615551,22.547590014212645,0.24598200058259498,0.18637920591730495
1675,1675,US,"Red and black licorice figure into the soul of this softly smooth and likable mountain wine. Classic in its approach, and relatively medium bodied, it's lithe and elegant in texture, with faint traces of cedar, graphite and crisp currant.",Le Bijou du Roi Reserve,92,98.0,California,Diamond Mountain District,Napa,Virginie Boone,@vboone,En Garde 2011 Le Bijou du Roi Reserve Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,En Garde,7,80,2011,36.6974604,-121.40521399999999,4,79.1,192,639.1399999999996,0.00992063492063492,0.11396011396011395,0.046199701937406856,0.12121212121212124,0.008928571428571428,0.00030969764739415467,0.42857142857142855,0.00250240397415297,59.75717446818499,18.04033827610618,0.21936552989526853,0.13755983324274798
1676,1676,US,"Dark strawberry and red-cherry fruit shows on the nose of this bottling by the regional pioneer, leveled by scents of violets, rose petals and pencil lead. Graphite and beet juice start the sip, which evolves into black olive, dried basil and bay leaf sprinkled atop cranberry and elderberry juice.",Rita's Crown Vineyard,92,60.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Ken Brown 2013 Rita's Crown Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Ken Brown,7,440,2013,40.125133399999996,-122.20155290000001,128,1061.1899999999996,179,12750.040000000017,0.010912698412698412,0.6267806267806267,0.0273224043715847,0.12121212121212124,0.2857142857142857,0.0041548425592693155,0.39955357142857145,0.0499198153246697,58.685721632117,5.340117779415056,0.2025507569912592,0.0
1677,1677,US,"From the mountains above Lake Sonoma, this rocky, robust and ultimately rewarding wine is spicy in cinnamon and clove lined in savory layers of black pepper and leather. Brambly blackberry lies in wait to untangle in the glass, adding to the overall satisfaction of this full-bodied beauty.",Rockpile Reserve,92,60.0,California,Rockpile,Sonoma,Virginie Boone,@vboone,Mazzocco 2013 Rockpile Reserve Zinfandel (Rockpile),Zinfandel,Mazzocco,7,702,2013,38.322969799999996,-122.5749837,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,1.0,0.0273224043715847,0.12121212121212124,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665
1678,1678,US,"This exuberant wine oozes with delicious black cherry and blackberry flavors, delivered on a lively texture of fine-grained tannin and fresh acidity. On subsequent sips, a light toasty, meaty flavor drifts in, adding even more complexity and interest.",Sharon's Vineyard,92,39.0,California,El Dorado,Sierra Foothills,Jim Gordon,@gordone_cellars,Baiocchi Wines 2013 Sharon's Vineyard Mourvèdre (El Dorado),Mourvèdre,Baiocchi Wines,7,362,2013,41.209752,-122.2716101,75,171.31999999999985,128,152.45999999999984,0.010912698412698412,0.5156695156695157,0.016890213611525092,0.12121212121212124,0.16741071428571427,0.0006707636024218273,0.2857142857142857,0.0005969216601986444,50.0618591087,13.000456801375986,0.06721275142976005,0.08297139082887597
1682,1682,US,"This is a serious red wine, from its opaque, inky color to the dark cherry, freshly turned dirt and crushed herb aromas. The extra-long finish is preceded by a smooth mouthfeel with expertly integrated tannins. However, the black fruits are not quite as dazzling on the palate as the scents are on the nose.",Evidence,89,42.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Longoria 2011 Evidence Red (Santa Barbara County),Bordeaux-style Red Blend,Longoria,7,62,2011,36.6974604,-121.40521399999999,4,79.1,192,639.1399999999996,0.00992063492063492,0.08831908831908833,0.01838052657724789,0.09090909090909093,0.008928571428571428,0.00030969764739415467,0.42857142857142855,0.00250240397415297,57.042925424426,23.08496435073863,0.17676964537344553,0.19219966581724968
1683,1683,US,"Impressive for a $12 Old Vine Zin, this wine is spicy and full of pepper, much more savory than sweet with plenty of texture midpalate and decent length. Definitely full-bodied, it'll stand up to a plethora of rich foods and even age another couple of years.",Old Vines,88,12.0,California,Amador County,Sierra Foothills,Virginie Boone,@vboone,Sobon Estate 2009 Old Vines Zinfandel (Amador County),Zinfandel,Sobon Estate,7,702,2009,36.6248089,-121.1177379,13,255410.4,7,1078.66,0.008928571428571428,1.0,0.0034773969200198713,0.08080808080808081,0.029017857142857144,1.0,0.015625,0.00422324227987584,49.30840341130849,40.25870527229962,0.055388445199573116,0.378213517934194
1684,1684,US,"Big and bold, this emphasizes flavor impact. Attractively deep in hue, it stays ruby-colored and fresh-looking at the rim. An oak influence shows in the vivid vanilla and light maple syrup aromas and carries over to the flavors that show a vein of ripe berry fruit, too. Full bodied and velvety in texture, it has ample tannins that help carry flavors to the finish.",Donum Vineyard,92,85.0,California,Carneros,Napa-Sonoma,Jim Gordon,@gordone_cellars,Cattleya 2012 Donum Vineyard Pinot Noir (Carneros),Pinot Noir,Cattleya,7,440,2012,38.792,-122.570971,146,306.9199999999999,161,60398.059999999954,0.010416666666666666,0.6267806267806267,0.03974167908594138,0.12121212121212124,0.32589285714285715,0.0012016738550975213,0.359375,0.23647455232833106,61.45320052615551,22.547590014212645,0.24598200058259498,0.18637920591730495
1687,1687,US,"A brawny, cherry flavored Zinfandel, big shouldered all around with dense, leathery spicy aromas and flavors, with hints of licorice and bittersweet chocolate. Estate bottled and grown in Napa's Chiles Valley.",Estate,86,35.0,California,Chiles Valley,Napa,Virginie Boone,@vboone,RustRidge 2007 Estate Zinfandel (Chiles Valley),Zinfandel,RustRidge,7,702,2007,34.0339023,-118.679039818412,225,170093.00000000026,131,91107.50000000004,0.007936507936507936,1.0,0.01490312965722802,0.060606060606060615,0.5022321428571429,0.6659595693832369,0.2924107142857143,0.35671022010066955,61.418769639707,11.480843659700104,0.2454416617855649,0.06651201278761404
1688,1688,US,"Viticulturalist Ann Kraemer, who farms Shake Ridge Vineyards for many other producers, keeps some of the grapes for Yorba, her label with winemaker Ken Bernards of Ancien. The result is an exceptionally good dark plum, black cherry and blackberry-tinged Syrah with pepper and meat thread throughout the deep fruit concentration of this still-tight, mountain-grown wine. Cellar another 2–5 years.",Shake Ridge Vineyards,92,32.0,California,Amador County,Sierra Foothills,Virginie Boone,@vboone,Yorba 2007 Shake Ridge Vineyards Syrah (Amador County),Syrah,Yorba,7,560,2007,36.6248089,-121.1177379,28,838.5200000000003,24,724.5,0.007936507936507936,0.7977207977207977,0.013412816691505215,0.12121212121212124,0.0625,0.003283029978419048,0.05357142857142857,0.00283661119515885,49.58340209761596,27.079179158914176,0.05970411855774936,0.23546218421931156
1692,1692,US,Chocolate-covered strawberry meets rich brown sugar and cola notes in this medium-bodied wine that's moderately structured and round. It finishes in a plume of subtle smoky oak.,Reserve,86,27.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Frei Brothers 2014 Reserve Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Frei Brothers,7,80,2014,38.18380689999999,-122.5913723,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.11396011396011395,0.01092896174863388,0.060606060606060615,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304
1695,1695,US,"This is a big, bold blend of 70% Cabernet Sauvignon, 15% Petite Sirah and 15% Zinfandel that persists in thick, dense tannin and leather and tobacco notes. Full of juicy black fruit and subtle cinnamon and pepper, it finishes clean.",Estate,88,65.0,California,Howell Mountain,Napa,Virginie Boone,@vboone,Red Thread Wines 2014 Estate Red (Howell Mountain),Red Blend,Red Thread Wines,7,473,2014,38.0,-121.4,255,1295.6099999999985,78,254.02,0.011408730158730158,0.6737891737891738,0.02980625931445604,0.08080808080808081,0.5691964285714286,0.0050726595314834425,0.17410714285714285,0.000994556212276399,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304
1697,1697,US,"Structured with firm, sticky tannin, this wine is built to age and impress over time, dusted with mocha and spicy black cherry flavor. Moderate in oak, it strikes a balance between its fruit and savory elements, softening in the glass.",Estate,88,40.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Buehler 2014 Estate Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Buehler,7,80,2014,38.2971367,-122.28552930000001,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.11396011396011395,0.017386984600099353,0.08080808080808081,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304
1700,1700,US,"Intriguing notes of honey, poached pear, apple with drizzled caramel and a light touch of marzipan show on the nose on this bottling that leans somewhat sweet in aromas. But the sip is dry, with Asian pear, jasmine and honeysuckle elements, quite crisp and engaging for the palate on multiple levels.",Tondre Grapefield,91,25.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Tondré 2013 Tondre Grapefield Chardonnay (Santa Lucia Highlands),Chardonnay,Tondré,7,125,2013,38.82549575,-121.187712140294,164,608.6900000000004,305,1050.159999999999,0.010912698412698412,0.17806267806267806,0.009935419771485344,0.1111111111111111,0.36607142857142855,0.0023831840833419484,0.6808035714285714,0.004111657160397537,58.685721632117,5.340117779415056,0.2025507569912592,0.0
1702,1702,US,"Reserved on the nose at first, this wine eventually releases pressed black raspberry and elderberry fruit as well as a peppery teriyaki element. Similar fresh fruit shows on the palate, enhanced by anise, dried sage and other aromatic herbs.",Worth Hill VIneyard,91,49.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Culton 2013 Worth Hill VIneyard Petite Sirah (Paso Robles),Petite Sirah,Culton,7,419,2013,37.050096,-121.9905908,171,324.6700000000003,224,614.9100000000012,0.010912698412698412,0.5968660968660968,0.02185792349726776,0.1111111111111111,0.38169642857142855,0.0012711698505620767,0.5,0.002407537046259672,58.685721632117,5.340117779415056,0.2025507569912592,0.0
1704,1704,US,"This is a full-bodied and extroverted wine. It smells like melted butter and baking spices and tastes like nougat and caramel with just a touch of sweetness. Oaky in a moderate way, it offers great citrus and pineapple on the midpalate and a lingering finish.",Reserve,91,20.0,California,Clarksburg,Central Valley,Jim Gordon,@gordone_cellars,Bogle 2014 Reserve Chardonnay (Clarksburg),Chardonnay,Bogle,7,125,2014,38.4204651,-121.52717720000001,305,1050.159999999999,196,333.73000000000036,0.011408730158730158,0.17806267806267806,0.00745156482861401,0.1111111111111111,0.6808035714285714,0.004111657160397537,0.4375,0.0013066421727541257,57.92153140371801,47.69258364670787,0.190557989121842,0.4587320467106742
1708,1708,US,"Beautifully balanced and elegant, this is made by one of the winemakers at Cardinale and inspired by the Loire Valley. It offers equal parts fruit, weight and minerality, tasting of fresh-squeezed lime and wet stone, with a layering of viscous vanilla. Medium-sized in terms of texture, it dances on the palate, refreshing throughout.",Naissance,92,30.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Galerie 2014 Naissance Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Galerie,7,514,2014,38.2971367,-122.28552930000001,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.7321937321937322,0.012419274714356679,0.12121212121212124,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304
1709,1709,US,"It's too bad that this blend of 75% Zinfandel, 12% Cabernet Franc and 13% Syrah is only found in Bermuda. Elderberry, tobacco and blueberry-stuffed chocolate power the dense nose, yet the palate shows a fresh lightness, with mint and menthol lifting the cherry juice and tannic grip that structures the sip.",Moongate,92,34.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Wild Hogge 2010 Moongate Red (Paso Robles),Red Blend,Wild Hogge,7,473,2010,37.050096,-121.9905908,1,0.1,4,79.1,0.009424603174603174,0.6737891737891738,0.014406358668653753,0.12121212121212124,0.002232142857142857,3.915267350115736e-07,0.008928571428571428,0.00030969764739415467,57.223043072314994,34.50552724974702,0.17959630954689826,0.3158991502738553
1712,1712,US,"The nose of this excellently priced wine offers sour fruit from Montmorency cherries, earthiness from squeezed beets, spice from toasted sagebrush and umami from soy sauce. The palate is deep, with a sanguine character that's enhanced by lots of cracked pepper. It delivers plenty of action for the price.",Logan Sleepy Hollow Vineyard,92,25.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Talbott 2013 Logan Sleepy Hollow Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Talbott,7,440,2013,38.82549575,-121.187712140294,164,608.6900000000004,305,1050.159999999999,0.010912698412698412,0.6267806267806267,0.009935419771485344,0.12121212121212124,0.36607142857142855,0.0023831840833419484,0.6808035714285714,0.004111657160397537,58.685721632117,5.340117779415056,0.2025507569912592,0.0
1715,1715,US,"Made from all free-run juice with no oak, this wine by 40-year veteran Frederic Brander shows candied lemon and lime peels on the approachable, inviting nose, along with fresh-cut apples and a growing passionfruit perfume. The passionfruit tang also shows on the palate alongside ripe limes and a lingering grassy note, held together by grippy acidity and pithy texture.",Mesa Verde Vineyard,92,32.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Brander 2014 Mesa Verde Vineyard Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Brander,7,514,2014,35.2827525,-120.6596156,134,968.8100000000003,82,719.0799999999997,0.011408730158730158,0.7321937321937322,0.013412816691505215,0.12121212121212124,0.29910714285714285,0.0037931501614656272,0.18303571428571427,0.002815390446121222,61.06730250929001,23.084720654271003,0.2399259360510814,0.1921970262689476
1719,1719,US,"Juicy black cherry, tar and leather notes provide flavor and heft in this supple wine with sizable yet well-behaved tannins. Its firm structure balances the full body, as clove and just-roasted coffee highlights linger on the finish.",Rutherford Hillside Reserve,94,150.0,California,Rutherford,Napa,Virginie Boone,@vboone,Flora Springs 2014 Rutherford Hillside Reserve Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Flora Springs,7,80,2014,40.5997415,-123.89977340000002,84,393.0199999999999,64,233.98999999999992,0.011408730158730158,0.11396011396011395,0.07203179334326876,0.1414141414141414,0.1875,0.001538778373942486,0.14285714285714285,0.0009161334072535806,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304
1722,1722,US,"From a vineyard at 1,100 feet elevation in the southern part of the appellation, this bottling shows light and lively raspberry, plum, white pepper, fennel and damp herb aromas. The palate abounds with red fruit, well-woven acidity and layers of herbs. A raspberry jam note pops on the finish.",R-Bar-R Ranch,94,45.0,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Comartin 2015 R-Bar-R Ranch Pinot Noir (Santa Cruz Mountains),Pinot Noir,Comartin,7,440,2015,38.24690555,-121.971724216502,136,651.0700000000003,166,8670.520000000026,0.011904761904761904,0.6267806267806267,0.01987083954297069,0.1414141414141414,0.3035714285714285,0.002549113113639853,0.3705357142857143,0.033947403864525584,60.220293598703,12.206210768346615,0.22663345877185834,0.07436867783773543
1723,1723,US,"Earthy forest floor and sage notes make for a savory experience in this otherwise juicy wine. Robust, full-bodied and concentrated, it offers developed flavors of baked plum, strawberry and rhubarb compote, the fruit edged with menthol.",Keefer Ranch Vineyard,94,70.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Della 2015 Keefer Ranch Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Della,7,440,2015,38.7076812,-122.04802659999999,136,651.0700000000003,166,8670.520000000026,0.011904761904761904,0.6267806267806267,0.03229011425732737,0.1414141414141414,0.3035714285714285,0.002549113113639853,0.3705357142857143,0.033947403864525584,62.60191905941901,10.184785114262876,0.26400933750050914,0.052474020500028674
1726,1726,US,"This wine by retired baseball stars Rich Aurilia and Dave Roberts shows both ripeness and restraint in all corners. On the nose, that means star anise and slate layered across black cherry and blackberry fruit. On the palate, the very full mouthfeel packs thyme, crushed herbs and elderberry flavors into an earthy package.",Sierra Mar Vineyard,94,56.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Red Stitch 2014 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Red Stitch,7,440,2014,38.82549575,-121.187712140294,305,1050.159999999999,196,333.73000000000036,0.011408730158730158,0.6267806267806267,0.02533532041728764,0.1414141414141414,0.6808035714285714,0.004111657160397537,0.4375,0.0013066421727541257,61.06730250929001,23.084720654271003,0.2399259360510814,0.1921970262689476
1727,1727,US,"The grapes for this beautiful wine come from a sloping, high-elevation site, coaxed into expression by Winemaker Bob Cabral. Barrel-aged 10 months in French oak, 40% of it new, it opens with touches of butter and matchstick before blowing off the doors with butterscotch, baked lemon and balanced, oaky spice. Voluptuous on the palate, this is a stunner.",One Sky,94,50.0,California,Sonoma Mountain,Sonoma,Virginie Boone,@vboone,Three Sticks 2014 One Sky Chardonnay (Sonoma Mountain),Chardonnay,Three Sticks,7,125,2014,38.29621270000001,-122.26035800000001,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.17806267806267806,0.022354694485842028,0.1414141414141414,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304
1732,1732,US,"Pleasant richness and depth of fruit flavor accompany the deep color and nicely chewy tannins in this full-bodied Cabernet. It tastes dry and well balanced between acidity, tannins and fruitiness, and will be a great mealtime wine with all kinds of protein.",Variations Five,89,26.0,California,California,California Other,Jim Gordon,@gordone_cellars,Herzog 2012 Variations Five Cabernet Sauvignon (California),Cabernet Sauvignon,Herzog,7,80,2012,32.9637838,-116.7706277,219,1408.7499999999952,161,16278.370000000017,0.010416666666666666,0.11396011396011395,0.010432190760059612,0.09090909090909093,0.4888392857142857,0.005515632879475522,0.359375,0.06373417057410355,,,,
1733,1733,US,"Coming from the former owner of Domaine Alfred (now Chamisal Vineyards) this lip-smacking wine starts with a yeasty, Granny Smith apple nose. The flavors are tightly acidic yet plush at the same time: bitter apple skins mixing up with ripe pluots.",Speizer Family Vineyard,89,24.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Morro View Winery 2013 Speizer Family Vineyard Grenache Blanc (Edna Valley),Grenache Blanc,Morro View Winery,7,223,2013,34.4458248,-119.07793590000001,220,2074.5500000000006,154,36883.77999999995,0.010912698412698412,0.3176638176638177,0.009438648782911079,0.09090909090909093,0.4910714285714286,0.0081224178811826,0.34375,0.14440985958285155,58.685721632117,5.340117779415056,0.2025507569912592,0.0
1738,1738,US,"Fresh squeezed boysenberry and raspberry make for a lively fruit entry to the nose of this bottling by one of the area's more respected vineyard managers, who also packs some thyme, sagebrush and pine into the nose as well. Similar flavors pop on the fruity yet herbal palate, where snappy berry flavors meet with tarragon and mint.",Alondra de Los Prados Vineyard,89,25.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Mallea 2015 Alondra de Los Prados Vineyard Syrah (Santa Barbara County),Syrah,Mallea,7,560,2015,36.6974604,-121.40521399999999,146,95.25999999999998,150,863.38,0.011904761904761904,0.7977207977207977,0.009935419771485344,0.09090909090909093,0.32589285714285715,0.0003729683677720249,0.3348214285714285,0.0033803635247429235,60.220293598703,12.206210768346615,0.22663345877185834,0.07436867783773543
1741,1741,US,"Minty cedar and red raspberry jam provide a freshness to this medium-built wine, subtle in spice and made in a soft, approachable style. Cherry and cinnamon round out the lengthy finish.",Old Vine Reserve,90,38.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Flinch 2013 Old Vine Reserve Zinfandel (Dry Creek Valley),Zinfandel,Flinch,7,702,2013,38.489867499999995,-122.32184140000001,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,1.0,0.016393442622950817,0.101010101010101,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665
1745,1745,US,"Quince, lemon peel and honeydew make for compatible bedfellows in this no-oak white, which is light and inviting on the palate, with more underlying herbal flourishes than it first lets on. Dry and daring, it'll pair well with all manner of fresh seafood.",Redwood Ranch,90,25.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Ousterhout 2015 Redwood Ranch Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Ousterhout,7,514,2015,38.18380689999999,-122.5913723,136,651.0700000000003,166,8670.520000000026,0.011904761904761904,0.7321937321937322,0.009935419771485344,0.101010101010101,0.3035714285714285,0.002549113113639853,0.3705357142857143,0.033947403864525584,62.60191905941901,10.184785114262876,0.26400933750050914,0.052474020500028674
1748,1748,US,"From a former Kosta Browne winemaker comes this very dark Syrah, which shows still-wound-up aromas of elderberry, black coffee, white pepper and a touch of game. There are rich soy and beef notes once sipped, packaged by dense tannins and zesty acidity, with more elderberry, beef char and crushed slate emerging with time. Still young.",The Villain,90,34.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Shane Wines 2012 The Villain Syrah (Santa Lucia Highlands),Syrah,Shane Wines,7,560,2012,38.82549575,-121.187712140294,328,530.6700000000002,164,608.6900000000004,0.010416666666666666,0.7977207977207977,0.014406358668653753,0.101010101010101,0.7321428571428571,0.002077714924685918,0.36607142857142855,0.0023831840833419484,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837
1749,1749,US,"One of Mikael Sigouin's single-vineyard studies, this shows sandalwood, rose petals and juicy berries on the nose. It's ripe yet restrained on the palate, with plump red berries that pull back before being too juicy, with licorice spice and plum skin bitterness on the edges.",Tierra Alta VIneyard,90,42.0,California,Ballard Canyon,Central Coast,Matt Kettmann,@mattkettmann,Kaena 2012 Tierra Alta VIneyard Grenache (Ballard Canyon),Grenache,Kaena,7,222,2012,37.171626399999994,-119.77379909999999,101,343.2700000000001,158,322.2300000000003,0.010416666666666666,0.3162393162393162,0.01838052657724789,0.101010101010101,0.2254464285714285,0.0013439938232742287,0.35267857142857145,0.0012616165982277947,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837
1750,1750,US,"Dark pink and hearty, this is made from 100% Cabernet Sauvignon grapes that spent six months fermenting in stainless steel. Balanced, it offers some heft on the midpalate before finishing crisp and bedazzled in cranberry and citrus.",Pink Passion Cabernet,90,24.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Envy 2013 Pink Passion Cabernet Rosé (Napa Valley),Rosé,Envy,7,492,2013,38.2971367,-122.28552930000001,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.7008547008547008,0.009438648782911079,0.101010101010101,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665
1757,1757,US,"This is a beautiful wine, fully expressive of the vineyard and vintage. It's showy in juicy red and black wild berries, with just-right additions of cinnamon and black pepper. Full bodied and concentrated, it remains approachable and an ideal companion to meaty fare.",Monte Rosso Vineyard,93,45.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Rock Wall 2013 Monte Rosso Vineyard Zinfandel (Sonoma County),Zinfandel,Rock Wall,7,702,2013,38.2218938,-121.9163555,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,1.0,0.01987083954297069,0.13131313131313133,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665
1759,1759,US,An earthy vein in the aromas and flavors keeps this wine from being a classic. Nonetheless it has ripe fruit flavors and a relatively smooth texture in spite of the variety's typical firm tannins.,Estate,86,14.0,California,Clarksburg,Central Valley,Jim Gordon,@gordone_cellars,Dancing Coyote 2012 Estate Petite Sirah (Clarksburg),Petite Sirah,Dancing Coyote,7,419,2012,38.4204651,-121.52717720000001,328,530.6700000000002,164,608.6900000000004,0.010416666666666666,0.5968660968660968,0.0044709388971684045,0.060606060606060615,0.7321428571428571,0.002077714924685918,0.36607142857142855,0.0023831840833419484,55.192619164238,59.528179209177544,0.14773198872576296,0.5869268723301284
1761,1761,US,"Minty, this restrained Syrah is from a sought-after vineyard, a pioneer in Sonoma County Rhône-style wines. Here, the producer keeps things interesting in swathes of white pepper, mint and cranberry, as well as a strong sense of leather throughout. High in acidity, it needs time to come together; try after 2020.",Unti Vineyards,91,38.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Muscardini 2011 Unti Vineyards Syrah (Dry Creek Valley),Syrah,Muscardini,7,560,2011,38.489867499999995,-122.32184140000001,0,0.0,202,1756.3799999999967,0.00992063492063492,0.7977207977207977,0.016393442622950817,0.1111111111111111,0.0,0.0,0.4508928571428572,0.006876697268396262,59.75717446818499,18.04033827610618,0.21936552989526853,0.13755983324274798
1766,1766,US,"Cottonwood Canyon specializes in Pinot Noir and Chardonnay, but they also have three acres of Syrah in their Santa Maria vineyard. The result in this bottling offers aromas blending red fruit with minty herbs, like a cherry cough drop. The wine is fairly lean on the mouth, representative of a cooler-climate expression of the grape, with oregano, sour cherry, cranberry and chalky minerality. The finish is reminiscent of crème brûlée.",Patience,91,68.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Cottonwood Canyon 2009 Patience Syrah (Santa Maria Valley),Syrah,Cottonwood Canyon,7,560,2009,37.3923372,-121.4896682,0,0.0,0,0.0,0.008928571428571428,0.7977207977207977,0.03129657228017884,0.1111111111111111,0.0,0.0,0.0,0.0,58.2665525173145,22.029461383502987,0.19597255472559136,0.18076720193223372
1768,1768,US,"This beautifully brings out and blends the crisp citrus side of the grape variety along with a touch of riper fruit flavor that's shaped by oak aging. It offers classic, grassy aromas, thirst-quenchingly tart flavors and very light touches of vanilla and nutmeg.",Estate,91,40.0,California,Napa Valley,Napa,Jim Gordon,@gordone_cellars,Hourglass 2013 Estate Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Hourglass,7,514,2013,38.2971367,-122.28552930000001,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.7321937321937322,0.017386984600099353,0.1111111111111111,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665
